BV_ID,hole_id,test,comp_no,process_phase,grind_P97,Fe3O4_pct_SATMAGAN,Fe_pct_XRF,SiO2_pct_XRF,Al2O3_pct_XRF,TiO2_pct_XRF,Mn_pct_XRF,CaO_pct_XRF,P_pct_XRF,S_pct_XRF,MgO_pct_XRF,K2O_pct_XRF,Na2O_pct_XRF,Zn_pct_XRF,As_pct_XRF,Cl_pct_XRF,C_pct_XRF,Pb_pct_XRF,Ba_pct_XRF,V_pct_XRF,Cr_pct_XRF,Ni_pct_XRF,Co_pct_XRF,Sn_pct_XRF,Zr_pct_XRF,Sr_pct_XRF,LOI371_pct,LOI650_pct,LOI1000_pct,LOI_total_pct,project,Cu_pct_XRF,FeO_titration
44712670001,GVRD0267,DTR,4,Feed,53,27.81,34.61,37.2,1.271,0.06,0.456,0.799,0.109,0.103,1.86,0.142,0.045,0.003,0.001,0.007,-0.001,-0.001,-0.001,-0.001,0.013,0.003,-0.001,-0.001,0.003,0.009,1.06,6.74,-0.02,7.78,4471,NA,NA
44712670002,GVRD0267,DTR,5,Feed,53,26.43,32.79,40.07,1.529,0.064,0.402,0.879,0.116,0.126,1.89,0.107,0.022,0.002,0.001,0.005,0.002,-0.001,-0.001,0.001,0.013,0.002,-0.001,-0.001,0.003,0.009,0.61,6.5,0.05,7.16,4471,NA,NA
44712670003,GVRD0267,DTR,6,Feed,53,26.23,32.32,40.37,1.583,0.066,0.472,0.789,0.102,0.114,2.07,0.15,0.034,0.002,0.002,0.003,0.001,-0.001,-0.001,0.001,0.011,0.001,-0.001,-0.001,0.003,0.009,0.48,6.93,0.04,7.45,4471,NA,NA
44712670004,GVRD0267,DTR,7,Feed,53,25.74,33.45,40.12,0.982,0.038,0.455,0.902,0.116,0.089,1.79,0.133,0.017,0.002,0.002,0.001,0.001,-0.001,-0.001,-0.001,0.009,-0.001,-0.001,-0.001,0.003,0.005,0.45,6.36,0.11,6.92,4471,NA,NA
44712670005,GVRD0267,DTR,8,Feed,53,29.59,33.68,39.97,0.999,0.048,0.447,0.927,0.122,0.064,1.63,0.172,0.016,0.002,0.001,0.003,-0.001,0.001,-0.001,-0.001,0.007,-0.001,-0.001,-0.001,0.003,0.01,0.5,6.17,0.04,6.71,4471,NA,NA
44712670006,GVRD0267,DTR,9,Feed,53,25.05,31.48,40.16,1.6,0.066,0.528,0.726,0.091,0.351,2.29,0.133,0.015,0.003,0.001,0.002,0.001,0.001,-0.001,0.001,0.015,-0.001,-0.001,-0.001,0.004,0.01,0.09,8.41,0.38,8.88,4471,NA,NA
44712670007,GVRD0267,DTR,4,Feed,45,26.92,34.46,37.65,1.301,0.055,0.454,0.773,0.102,0.106,1.83,0.14,0.04,0.003,0.005,0.002,0.001,-0.001,-0.001,-0.001,0.012,-0.001,-0.001,-0.001,0.003,0.008,1.18,6.53,0.05,7.76,4471,NA,NA
44712670008,GVRD0267,DTR,5,Feed,45,26.13,32.93,40.22,1.506,0.069,0.4,0.842,0.108,0.115,1.86,0.1,0.021,0.002,0.002,0.002,-0.001,-0.001,-0.001,0.001,0.011,-0.001,-0.001,-0.001,0.003,0.009,0.87,6.15,0.08,7.1,4471,NA,NA
44712670009,GVRD0267,DTR,6,Feed,45,25.15,31.98,41.04,1.562,0.064,0.469,0.753,0.095,0.121,2.05,0.148,0.021,0.002,0.001,0.003,-0.001,-0.001,-0.001,0.001,0.01,0.003,-0.001,-0.001,0.002,0.006,0.48,6.71,0.1,7.29,4471,NA,NA
44712670010,GVRD0267,DTR,7,Feed,45,25.74,33.61,39.84,0.973,0.039,0.459,0.89,0.117,0.091,1.78,0.134,0.02,0.002,0.001,0.004,0.001,-0.001,-0.001,-0.001,0.012,0.002,-0.001,-0.001,0.003,0.008,0.55,6.35,0.1,7,4471,NA,NA
44712670011,GVRD0267,DTR,8,Feed,45,29.39,33.84,39.56,1.044,0.048,0.447,0.905,0.116,0.068,1.65,0.172,0.01,0.002,0.001,0.004,-0.001,-0.001,0.003,-0.001,0.013,0.005,-0.001,-0.001,0.003,0.009,0.65,6.13,0.08,6.86,4471,NA,NA
44712670012,GVRD0267,DTR,9,Feed,45,24.95,31.08,40.24,1.753,0.066,0.524,0.712,0.087,0.318,2.26,0.133,0.014,0.002,0.001,0.004,0.002,-0.001,-0.001,0.001,0.019,0.006,-0.001,-0.001,0.003,0.008,0.1,8.07,0.46,8.63,4471,NA,NA
44712670013,GVRD0267,DTR,4,Feed,38,26.53,34.28,37.74,1.263,0.053,0.46,0.79,0.098,0.099,1.86,0.132,0.038,0.002,0.001,0.006,0.002,-0.001,-0.001,-0.001,0.008,0.001,0.001,-0.001,0.003,0.009,1.46,6.33,0.11,7.9,4471,NA,NA
44712670014,GVRD0267,DTR,5,Feed,38,27.22,33.11,39.9,1.531,0.063,0.4,0.839,0.109,0.111,1.86,0.102,0.022,0.002,0.001,0.002,0.001,-0.001,-0.001,0.001,0.011,-0.001,-0.001,-0.001,0.003,0.005,1.03,5.9,0.14,7.07,4471,NA,NA
44712670015,GVRD0267,DTR,6,Feed,38,26.63,32.59,40.36,1.537,0.069,0.467,0.765,0.1,0.108,2.02,0.15,0.03,0.002,0.001,0.003,0.001,0.001,0.002,0.001,0.011,0.001,0.001,-0.001,0.004,0.01,0.65,6.48,0.14,7.27,4471,NA,NA
44712670016,GVRD0267,DTR,7,Feed,38,26.33,34.38,39.23,0.98,0.043,0.453,0.878,0.115,0.081,1.76,0.134,0.026,0.002,0.001,0.003,0.003,0.003,-0.001,-0.001,0.012,0.003,0.001,-0.001,0.004,0.011,0.64,6.11,0.15,6.9,4471,NA,NA
44712670017,GVRD0267,DTR,8,Feed,38,29.68,33.88,39.72,1.031,0.046,0.448,0.894,0.116,0.063,1.65,0.17,0.014,0.002,0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.009,-0.001,-0.001,-0.001,0.003,0.006,0.83,5.81,0.09,6.73,4471,NA,NA
44712670018,GVRD0267,DTR,9,Feed,38,24.06,30.97,40.15,1.559,0.063,0.525,0.734,0.094,0.261,2.27,0.127,0.019,0.002,0.001,-0.001,0.001,-0.001,-0.001,0.001,0.012,-0.001,-0.001,-0.001,0.003,0.008,0.28,8.12,0.4,8.8,4471,NA,NA
44712670019,GVRD0267,DTR,4,Cons,53,86.58,66.74,6.298,0.138,0.019,0.066,0.074,0.015,0.006,0.207,0.015,0.008,0.003,0.001,0.004,0.001,-0.001,0.004,0.002,0.022,0.004,0.001,0.001,0.001,0.004,-0.35,-0.64,-1.19,-2.18,4471,NA,NA
44712670020,GVRD0267,DTR,5,Cons,53,88.29,66.32,6.542,0.179,0.015,0.06,0.086,0.017,0.006,0.213,0.012,0.007,0.003,-0.001,0.007,0.002,-0.001,0.002,0.003,0.03,0.009,0.001,-0.001,0.001,0.001,-0.34,-0.73,-1.21,-2.28,4471,NA,NA
44712670021,GVRD0267,DTR,6,Cons,53,88.29,66.85,5.974,0.122,0.019,0.062,0.071,0.014,0.006,0.204,0.014,0.016,0.004,-0.001,0.007,0.001,0.001,0.004,0.002,0.022,0.006,0.001,-0.001,0.001,0.004,-0.37,-0.72,-1.2,-2.29,4471,NA,NA
44712670022,GVRD0267,DTR,7,Cons,53,89.61,68.06,4.643,0.083,0.011,0.053,0.068,0.014,0.006,0.167,0.012,0.009,0.003,-0.001,0.006,0.003,-0.001,0.003,0.002,0.026,0.006,0.002,-0.001,0.001,0.003,-0.44,-0.89,-1.19,-2.52,4471,NA,NA
44712670023,GVRD0267,DTR,8,Cons,53,88.47,67.23,5.707,0.1,0.019,0.062,0.078,0.015,0.006,0.182,0.016,0.012,0.003,-0.001,0.007,0.001,0.002,0.006,0.002,0.026,0.011,0.002,-0.001,0.001,0.005,-0.42,-0.73,-1.23,-2.38,4471,NA,NA
44712670024,GVRD0267,DTR,9,Cons,53,89.23,66.38,6.137,0.173,0.019,0.077,0.083,0.016,0.01,0.252,0.022,0.007,0.004,-0.001,0.005,0.003,-0.001,0.002,0.003,0.034,0.003,0.001,-0.001,0.001,0.004,-0.34,-0.56,-1.22,-2.12,4471,NA,NA
44712670025,GVRD0267,DTR,4,Cons,45,92.45,67.8,4.842,0.092,0.017,0.049,0.057,0.011,0.005,0.146,0.011,0.007,0.004,0.002,0.006,-0.001,0.001,0.002,0.002,0.022,0.001,0.002,-0.001,0.001,0.004,-0.42,-0.96,-1.17,-2.55,4471,NA,NA
44712670026,GVRD0267,DTR,5,Cons,45,90.18,67.77,5.246,0.128,0.014,0.046,0.069,0.013,0.006,0.168,0.008,0.002,0.003,0.001,0.007,0.002,-0.001,-0.001,0.003,0.027,0.002,0.001,-0.001,-0.001,-0.001,-0.41,-0.97,-1.18,-2.56,4471,NA,NA
44712670027,GVRD0267,DTR,6,Cons,45,91.51,68.25,4.679,0.093,0.017,0.049,0.057,0.011,0.006,0.155,0.009,0.01,0.003,0.001,0.006,0.001,0.002,0.004,0.002,0.02,0.001,0.002,0.001,0.001,0.004,-0.43,-1,-1.16,-2.59,4471,NA,NA
44712670028,GVRD0267,DTR,7,Cons,45,92.64,69.02,3.583,0.06,0.01,0.042,0.054,0.011,0.006,0.121,0.008,0.008,0.003,-0.001,0.01,0.001,0.001,0.004,0.002,0.021,0.005,0.002,-0.001,0.002,0.005,-0.49,-1.15,-1.1,-2.74,4471,NA,NA
44712670029,GVRD0267,DTR,8,Cons,45,90.37,68.35,4.205,0.075,0.018,0.044,0.06,0.012,0.005,0.13,0.011,0.009,0.003,-0.001,0.005,-0.001,-0.001,0.004,0.002,0.03,0.014,0.001,-0.001,0.001,0.001,-0.47,-1.04,-1.16,-2.67,4471,NA,NA
44712670030,GVRD0267,DTR,9,Cons,45,91.13,67.83,4.678,0.134,0.018,0.06,0.065,0.013,0.009,0.188,0.015,0.003,0.003,0.001,0.006,0.003,-0.001,0.004,0.003,0.035,0.002,0.002,-0.001,0.001,0.003,-0.4,-0.89,-1.18,-2.47,4471,NA,NA
44712670031,GVRD0267,DTR,4,Cons,38,89.61,68.22,4.443,0.095,0.012,0.046,0.054,0.01,0.005,0.142,0.008,0.003,0.003,0.001,0.005,0.002,-0.001,0.002,0.002,0.028,0.011,0.001,-0.001,-0.001,0.001,-0.44,-1.05,-1.08,-2.57,4471,NA,NA
44712670032,GVRD0267,DTR,5,Cons,38,90.75,67.89,4.768,0.138,0.02,0.044,0.065,0.012,0.006,0.161,0.007,0.008,0.004,-0.001,0.007,0.001,0.001,0.005,0.003,0.032,0.015,0.001,-0.001,0.001,0.003,-0.45,-1.05,-1.06,-2.56,4471,NA,NA
44712670033,GVRD0267,DTR,6,Cons,38,89.23,68.32,4.2,0.098,0.011,0.046,0.055,0.011,0.006,0.152,0.008,0.007,0.003,0.001,0.007,0.002,-0.001,0.004,0.002,0.023,0.007,0.001,-0.001,0.001,0.003,-0.49,-1.08,-1.01,-2.58,4471,NA,NA
44712670034,GVRD0267,DTR,7,Cons,38,92.08,69.17,3.346,0.065,0.016,0.04,0.051,0.01,0.003,0.117,0.007,0.007,0.004,-0.001,0.006,-0.001,0.002,0.004,0.002,0.026,0.006,0.001,-0.001,0.001,0.004,-0.55,-1.24,-0.97,-2.76,4471,NA,NA
44712670035,GVRD0267,DTR,8,Cons,38,93.21,68.55,3.9,0.076,0.011,0.045,0.058,0.011,0.004,0.127,0.01,0.007,0.002,-0.001,0.006,0.001,-0.001,0.004,0.002,0.027,0.011,0.001,-0.001,0.001,0.003,-0.53,-1.13,-1.01,-2.67,4471,NA,NA
44712670036,GVRD0267,DTR,9,Cons,38,89.42,68.43,4.211,0.125,0.022,0.054,0.062,0.012,0.007,0.182,0.012,0.005,0.004,-0.001,0.006,0.001,0.002,0.004,0.004,0.031,0.003,0.002,0.001,0.001,0.004,-0.45,-1.02,-1.03,-2.5,4471,NA,NA
44712670037,GVRD0267,DTR,4,Tails,53,0.86,20.18,51.59,1.75,0.071,0.612,1.084,0.151,0.147,2.51,0.198,0.053,0.004,0.001,0.001,0.008,-0.001,-0.001,-0.001,0.004,-0.001,-0.001,-0.001,0.003,0.005,1.9,9.68,0.54,12.12,4471,NA,NA
44712670038,GVRD0267,DTR,5,Tails,53,0.98,18.39,54.99,2.082,0.089,0.543,1.185,0.16,0.177,2.55,0.149,0.024,0.006,0.002,0.001,0.008,0.001,-0.001,-0.001,0.005,0.001,0.001,-0.001,0.004,0.009,0.26,9.97,0.79,11.02,4471,NA,NA
44712670039,GVRD0267,DTR,6,Tails,53,0.86,18.09,55.52,2.142,0.087,0.619,1.037,0.137,0.154,2.73,0.203,0.034,0.007,0.001,-0.001,0.008,0.001,0.004,0.002,0.011,0.003,0.001,-0.001,0.005,0.01,0.28,9.96,0.78,11.02,4471,NA,NA
44712670040,GVRD0267,DTR,7,Tails,53,1.11,19.48,54.83,1.39,0.065,0.599,1.199,0.153,0.123,2.39,0.195,0.022,0.004,0.001,0.004,0.007,-0.001,-0.001,-0.001,0.006,0.001,-0.001,-0.001,0.003,0.008,0.34,9.45,0.82,10.61,4471,NA,NA
44712670041,GVRD0267,DTR,8,Tails,53,0.98,17.02,57.99,1.476,0.061,0.62,1.302,0.173,0.094,2.29,0.25,0.018,0.004,0.001,0.001,0.008,-0.001,0.003,-0.001,0.004,-0.001,-0.001,-0.001,0.004,0.011,0.21,9.83,0.88,10.92,4471,NA,NA
44712670042,GVRD0267,DTR,9,Tails,53,0.98,17.8,53.24,2.084,0.082,0.679,0.946,0.119,0.463,2.98,0.173,0.015,0.005,0.001,0.003,0.008,-0.001,0.002,-0.001,0.012,0.007,-0.001,-0.001,0.004,0.009,0.24,11.49,1.12,12.85,4471,NA,NA
44712670043,GVRD0267,DTR,4,Tails,45,0.86,19.99,52.31,1.789,0.082,0.602,1.048,0.142,0.145,2.47,0.195,0.047,0.005,0.007,0.003,0.007,-0.001,-0.001,-0.001,0.005,-0.001,-0.001,-0.001,0.003,0.008,0.33,10.77,0.74,11.84,4471,NA,NA
44712670044,GVRD0267,DTR,5,Tails,45,0.74,18.19,55.22,2.062,0.089,0.536,1.139,0.147,0.157,2.52,0.139,0.025,0.005,0.002,0.003,0.006,-0.001,-0.001,-0.001,0.004,0.002,-0.001,-0.001,0.003,0.005,0.33,9.92,0.79,11.04,4471,NA,NA
44712670045,GVRD0267,DTR,6,Tails,45,0.86,17.71,55.87,2.115,0.089,0.622,0.999,0.128,0.164,2.71,0.205,0.034,0.004,0.001,0.003,0.007,0.001,0.002,-0.001,0.008,-0.001,0.001,-0.001,0.004,0.011,0.29,10.02,0.8,11.11,4471,NA,NA
44712670046,GVRD0267,DTR,7,Tails,45,0.74,19.64,54.5,1.334,0.058,0.613,1.177,0.156,0.122,2.37,0.186,0.025,0.003,0.002,0.005,0.005,-0.001,-0.001,-0.001,0.007,0.003,-0.001,-0.001,0.004,0.01,0.32,9.55,0.85,10.72,4471,NA,NA
44712670047,GVRD0267,DTR,8,Tails,45,0.98,17.16,57.04,1.526,0.058,0.624,1.272,0.165,0.1,2.32,0.251,0.011,0.003,0.001,0.002,0.007,-0.001,-0.001,-0.001,0.012,0.005,-0.001,-0.001,0.003,0.006,0.3,9.95,0.9,11.15,4471,NA,NA
44712670048,GVRD0267,DTR,9,Tails,45,0.98,17.64,53.58,2.11,0.09,0.679,0.922,0.114,0.429,2.94,0.175,0.007,0.004,0.001,0.005,0.007,-0.001,-0.001,-0.001,0.006,-0.001,-0.001,-0.001,0.004,0.007,0.31,11.1,1.16,12.57,4471,NA,NA
44712670049,GVRD0267,DTR,4,Tails,38,0.98,20.01,51.88,1.718,0.073,0.615,1.11,0.135,0.135,2.48,0.186,0.054,0.003,0.002,0.005,0.007,-0.001,-0.001,0.002,0.009,-0.001,-0.001,-0.001,0.003,0.009,0.42,10.88,0.76,12.06,4471,NA,NA
44712670050,GVRD0267,DTR,5,Tails,38,0.98,18.26,55.27,2.083,0.084,0.54,1.133,0.148,0.15,2.51,0.143,0.024,0.003,0.001,-0.001,0.007,-0.001,-0.001,-0.001,0.012,0.005,-0.001,-0.001,0.003,0.008,0.34,9.79,0.81,10.94,4471,NA,NA
44712670051,GVRD0267,DTR,6,Tails,38,0.86,17.68,55.57,2.095,0.094,0.626,1.03,0.136,0.148,2.73,0.21,0.033,0.004,0.001,0.001,0.005,-0.001,0.002,0.001,0.012,0.005,-0.001,-0.001,0.004,0.009,0.3,10.11,0.8,11.21,4471,NA,NA
44712670052,GVRD0267,DTR,7,Tails,38,0.74,19.63,54.52,1.349,0.054,0.606,1.182,0.157,0.111,2.38,0.185,0.026,0.003,0.002,-0.001,0.007,-0.001,-0.001,-0.001,0.007,0.001,-0.001,-0.001,0.003,0.01,0.27,9.56,0.86,10.69,4471,NA,NA
44712670053,GVRD0267,DTR,8,Tails,38,0.98,17.34,57.06,1.503,0.063,0.629,1.265,0.165,0.093,2.32,0.248,0.019,0.003,0.001,-0.001,0.006,-0.001,0.002,-0.001,0.009,0.006,-0.001,-0.001,0.003,0.008,0.34,9.88,0.9,11.12,4471,NA,NA
44712670054,GVRD0267,DTR,9,Tails,38,0.86,17.6,53.79,2.081,0.081,0.684,0.96,0.123,0.347,2.96,0.169,0.015,0.004,0.001,-0.001,0.007,-0.001,0.003,-0.001,0.005,-0.001,-0.001,-0.001,0.004,0.009,0.38,11.31,1.05,12.74,4471,NA,NA
44712680001,GVRD0268,DTR,2,Feed,53,29.03,35.46,38.25,0.965,0.043,0.572,0.473,0.116,0.044,1.49,0.302,0.014,0.003,0.001,0.003,-0.001,-0.001,0.003,0.003,0.009,0.007,-0.001,-0.001,0.002,0.006,1.28,5.5,-0.19,6.59,4471,NA,NA
44712680002,GVRD0268,DTR,3,Feed,53,31.4,35.11,38.62,0.958,0.039,0.609,0.416,0.1,0.131,1.55,0.193,0.015,0.002,-0.001,0.004,-0.001,-0.001,0.003,0.002,0.006,0.003,-0.001,-0.001,0.002,0.006,1.4,5.38,-0.01,6.77,4471,NA,NA
44712680003,GVRD0268,DTR,4,Feed,53,37.8,36.88,38.15,1.336,0.062,0.617,0.317,0.085,0.083,1.57,0.095,0.019,0.003,0.001,0.003,-0.001,0.001,-0.001,-0.001,0.008,0.004,0.001,-0.001,0.002,0.004,0.5,4.27,-0.21,4.56,4471,NA,NA
44712680004,GVRD0268,DTR,5,Feed,53,25.6,33.18,38.18,1.729,0.074,0.521,0.394,0.092,0.097,2.27,0.015,0.018,0.001,0.001,0.002,-0.001,-0.001,0.002,0.002,0.013,0.006,-0.001,-0.001,0.002,0.004,1.59,7.33,-0.11,8.81,4471,NA,NA
44712680005,GVRD0268,DTR,6,Feed,53,34.6,37.21,37.79,1.077,0.046,0.65,0.335,0.086,0.062,1.4,0.255,0.015,0.002,0.001,0.004,-0.001,-0.001,0.004,-0.001,0.006,0.003,0.001,0.001,0.001,0.004,0.5,4.36,-0.18,4.68,4471,NA,NA
44712680006,GVRD0268,DTR,7,Feed,53,36.1,38.48,36.7,0.93,0.039,0.588,0.441,0.11,0.043,1.49,0.265,0.025,0.002,-0.001,0.004,0.001,-0.001,0.003,0.001,0.005,0.002,-0.001,0.001,0.001,0.007,0.13,4.07,-0.27,3.93,4471,NA,NA
44712680007,GVRD0268,DTR,8,Feed,53,39.2,38.93,35.42,0.711,0.03,0.578,1.416,0.092,0.018,1.68,0.172,0.011,0.002,0.001,0.002,-0.001,-0.001,0.004,-0.001,0.003,0.002,-0.001,-0.001,0.001,0.005,-0.05,3.24,0.65,3.84,4471,NA,NA
44712680008,GVRD0268,DTR,9,Feed,53,35.7,36.1,36.46,0.932,0.036,0.609,1.611,0.111,0.047,2.26,0.113,0.018,0.001,0.001,0.004,-0.001,-0.001,0.005,-0.001,0.003,0.002,-0.001,-0.001,0.001,0.005,0.05,4.99,0.75,5.79,4471,NA,NA
44712680009,GVRD0268,DTR,2,Feed,45,28.54,35.48,38.18,0.94,0.041,0.58,0.452,0.11,0.041,1.48,0.295,0.006,0.002,0.001,0.003,-0.001,-0.001,0.006,-0.001,0.012,0.01,-0.001,-0.001,0.002,0.005,1.5,5.43,-0.2,6.73,4471,NA,NA
44712680010,GVRD0268,DTR,3,Feed,45,31.6,35.2,38.5,0.928,0.039,0.617,0.404,0.096,0.135,1.56,0.185,0.013,0.002,0.001,0.001,-0.001,-0.001,0.004,-0.001,0.006,0.004,-0.001,-0.001,0.002,0.006,1.53,5.32,-0.04,6.81,4471,NA,NA
44712680011,GVRD0268,DTR,4,Feed,45,37.1,37.13,37.95,1.345,0.059,0.613,0.315,0.084,0.081,1.55,0.1,0.008,0.002,0.001,0.003,-0.001,-0.001,0.003,0.001,0.01,0.008,0.001,-0.001,0.001,0.004,0.46,4.21,-0.25,4.42,4471,NA,NA
44712680012,GVRD0268,DTR,5,Feed,45,25.9,33.56,37.73,1.723,0.073,0.525,0.395,0.093,0.091,2.24,0.012,0.02,0.003,-0.001,0.002,-0.001,0.001,0.003,0.001,0.013,0.008,-0.001,-0.001,0.002,0.005,1.75,7.11,-0.13,8.73,4471,NA,NA
44712680013,GVRD0268,DTR,6,Feed,45,34.3,37.41,37.48,1.065,0.048,0.656,0.35,0.088,0.062,1.41,0.25,0.02,0.002,0.002,0.002,0.001,-0.001,0.004,-0.001,0.008,0.004,-0.001,-0.001,0.001,0.005,0.51,4.36,-0.2,4.67,4471,NA,NA
44712680014,GVRD0268,DTR,7,Feed,45,36.9,38.5,36.65,0.944,0.04,0.596,0.433,0.108,0.042,1.51,0.271,0.008,0.002,-0.001,0.004,0.001,-0.001,0.004,-0.001,0.005,0.004,-0.001,-0.001,0.002,0.004,0.1,4.05,-0.2,3.95,4471,NA,NA
44712680015,GVRD0268,DTR,8,Feed,45,39.2,38.89,35.3,0.722,0.03,0.584,1.413,0.096,0.018,1.69,0.178,0.011,0.003,0.002,0.002,0.001,0.001,0.004,-0.001,0.004,0.002,-0.001,-0.001,0.002,0.006,-0.07,3.34,0.7,3.97,4471,NA,NA
44712680016,GVRD0268,DTR,9,Feed,45,35.9,36.28,36.21,0.911,0.038,0.622,1.601,0.114,0.037,2.25,0.11,0.013,0.002,0.001,0.003,-0.001,0.001,0.003,-0.001,0.009,0.007,-0.001,-0.001,0.001,0.005,0.03,4.89,0.86,5.78,4471,NA,NA
44712680017,GVRD0268,DTR,2,Feed,38,28.25,35.43,38.1,0.943,0.038,0.59,0.463,0.113,0.042,1.53,0.299,0.015,0.002,0.001,0.003,-0.001,-0.001,0.004,-0.001,0.006,0.002,0.001,-0.001,0.002,0.006,1.51,5.42,-0.15,6.78,4471,NA,NA
44712680018,GVRD0268,DTR,3,Feed,38,31.2,35.34,38.21,0.933,0.039,0.615,0.404,0.094,0.133,1.57,0.179,0.019,0.003,0.001,0.002,-0.001,0.001,0.004,-0.001,0.009,0.01,0.001,-0.001,0.003,0.007,1.62,5.26,-0.04,6.84,4471,NA,NA
44712680019,GVRD0268,DTR,4,Feed,38,36.4,37.02,37.83,1.363,0.064,0.623,0.324,0.085,0.088,1.59,0.097,0.022,0.004,-0.001,0.001,0.002,0.004,0.005,0.002,0.011,0.007,0.001,-0.001,0.003,0.007,0.54,4.28,-0.24,4.58,4471,NA,NA
44712680020,GVRD0268,DTR,5,Feed,38,25.1,33.44,37.71,1.702,0.075,0.53,0.385,0.09,0.093,2.29,0.014,0.003,0.002,-0.001,0.002,-0.001,-0.001,0.003,0.002,0.012,0.008,0.001,-0.001,0.003,0.006,1.19,7.79,-0.06,8.92,4471,NA,NA
44712680021,GVRD0268,DTR,6,Feed,38,33.5,36.94,38.07,1.042,0.043,0.66,0.352,0.092,0.057,1.41,0.259,0.021,0.002,-0.001,0.001,0.001,0.001,0.003,0.001,0.008,0.004,-0.001,-0.001,0.001,0.005,0.47,4.39,-0.1,4.76,4471,NA,NA
44712680022,GVRD0268,DTR,7,Feed,38,36.2,38.62,36.5,0.917,0.04,0.59,0.427,0.109,0.034,1.5,0.269,0.015,0.002,0.001,-0.001,-0.001,-0.001,0.005,0.001,0.006,0.005,-0.001,-0.001,0.001,0.004,0.06,4.09,-0.18,3.97,4471,NA,NA
44712680023,GVRD0268,DTR,8,Feed,38,39.4,38.91,35.31,0.707,0.03,0.584,1.417,0.092,0.016,1.69,0.175,0.01,0.002,-0.001,-0.001,0.002,0.004,0.006,-0.001,0.005,0.002,-0.001,-0.001,0.003,0.008,-0.13,3.28,0.8,3.95,4471,NA,NA
44712680024,GVRD0268,DTR,9,Feed,38,35.3,36.36,36.23,0.916,0.037,0.599,1.606,0.106,0.035,2.25,0.105,0.018,0.002,-0.001,0.001,0.001,0.001,0.002,-0.001,0.009,0.009,-0.001,-0.001,0.001,0.005,-0.01,4.73,0.98,5.7,4471,NA,NA
44712680025,GVRD0268,DTR,2,Cons,53,81.82,66.27,6.944,0.094,0.018,0.065,0.07,0.018,0.004,0.16,0.029,0.003,0.003,-0.001,0.002,0.002,0.003,0.004,0.005,0.02,0.011,-0.001,0.002,-0.001,-0.001,-0.44,-0.79,-1.06,-2.29,4471,NA,NA
44712680026,GVRD0268,DTR,3,Cons,53,86.3,67.18,5.777,0.091,0.016,0.068,0.074,0.02,0.009,0.16,0.02,-0.001,0.003,-0.001,0.002,0.002,0.004,0.002,0.004,0.024,0.018,-0.001,-0.001,-0.001,-0.001,-0.43,-0.89,-1.11,-2.43,4471,NA,NA
44712680027,GVRD0268,DTR,4,Cons,53,86.6,66.58,6.586,0.146,0.019,0.077,0.062,0.017,0.006,0.174,0.007,-0.001,0.002,-0.001,0.002,0.001,0.003,0.003,0.004,0.021,0.007,-0.001,-0.001,-0.001,-0.001,-0.43,-0.98,-1.01,-2.42,4471,NA,NA
44712680028,GVRD0268,DTR,5,Cons,53,88.2,66.7,5.934,0.179,0.028,0.07,0.072,0.017,0.007,0.241,0.001,0.008,0.002,-0.001,0.004,0.002,0.002,0.004,0.006,0.035,0.005,-0.001,-0.001,-0.001,-0.001,-0.31,-0.61,-1.14,-2.06,4471,NA,NA
44712680029,GVRD0268,DTR,6,Cons,53,87.2,66.35,6.88,0.122,0.013,0.089,0.066,0.017,0.004,0.164,0.028,0.008,0.003,-0.001,0.001,0.003,0.004,0.004,0.003,0.019,0.008,-0.001,0.001,-0.001,-0.001,-0.46,-0.91,-1.02,-2.39,4471,NA,NA
44712680030,GVRD0268,DTR,7,Cons,53,86.1,66.5,6.745,0.115,0.015,0.073,0.084,0.022,0.003,0.182,0.034,0.007,0.004,-0.001,0.002,0.003,0.008,0.004,0.003,0.015,0.005,-0.001,0.001,0.001,0.002,-0.5,-1.04,-0.96,-2.5,4471,NA,NA
44712680031,GVRD0268,DTR,8,Cons,53,90.5,68.56,4.314,0.073,0.011,0.06,0.096,0.02,0.001,0.13,0.018,0.007,0.003,-0.001,0.004,0.003,0.006,0.004,0.003,0.011,0.006,0.001,0.001,0.001,0.001,-0.6,-1.29,-0.98,-2.87,4471,NA,NA
44712680032,GVRD0268,DTR,9,Cons,53,91.5,68.42,4.371,0.083,0.017,0.054,0.099,0.022,0.003,0.155,0.012,-0.001,0.003,-0.001,0.001,0.002,0.005,0.004,0.003,0.022,0.02,-0.001,-0.001,-0.001,-0.001,-0.53,-1.18,-1.08,-2.79,4471,NA,NA
44712680033,GVRD0268,DTR,2,Cons,45,85.1,68.17,4.695,0.062,0.017,0.047,0.053,0.013,0.002,0.107,0.016,0.011,0.004,-0.001,0.003,0.003,0.004,0.002,0.003,0.025,0.013,-0.001,-0.001,-0.001,-0.001,-0.51,-1.14,-0.96,-2.61,4471,NA,NA
44712680034,GVRD0268,DTR,3,Cons,45,88.2,68,4.801,0.084,0.014,0.059,0.067,0.016,0.005,0.138,0.015,0.016,0.004,-0.001,0.003,0.004,0.005,0.008,0.004,0.023,0.016,-0.001,0.002,-0.001,-0.001,-0.48,-1.12,-0.99,-2.59,4471,NA,NA
